                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     92,                0.86086,                0.47055,                0.87367,                 1.3924,                 0.6481,                0.90061,                0.78522,                0.57166,                0.63202,                0.35082,                 1.0855,                0.58212,                0.94373,                 1.5786,                0.82001,                0.96649,              0.0005545,              0.0005545,              0.0005545
                     93,                0.85454,                0.47419,                0.87653,                 1.3543,                 0.6455,                0.89944,                 0.7672,                0.57255,                0.63224,                0.35938,                 1.0961,                0.58071,                 0.9569,                 1.5708,                0.82901,                0.96646,             0.00054955,             0.00054955,             0.00054955
                     94,                0.83525,                  0.461,                0.87429,                 1.3509,                0.63107,                0.89795,                0.78454,                0.58133,                0.63784,                0.35843,                 1.0921,                0.57977,                0.94921,                 1.5654,                0.80582,                 0.9695,              0.0005446,              0.0005446,              0.0005446
                     95,                0.87024,                0.47814,                 0.8733,                 1.4046,                0.66544,                0.89611,                0.78239,                0.56972,                0.63768,                0.35579,                 1.1207,                0.59739,                0.95644,                 1.5991,                0.83643,                0.96519,             0.00053965,             0.00053965,             0.00053965
                     96,                0.85129,                0.46699,                0.87629,                 1.3406,                 0.6403,                0.89895,                 0.7936,                0.56966,                0.63932,                0.35985,                 1.1072,                0.58126,                0.95251,                 1.5783,                0.80616,                0.96829,              0.0005347,              0.0005347,              0.0005347
                     97,                0.84525,                0.46076,                0.87355,                 1.3478,                0.63021,                0.89593,                0.80458,                0.58348,                0.64955,                0.36232,                 1.0881,                0.58145,                0.95604,                 1.5544,                0.81193,                0.96142,             0.00052975,             0.00052975,             0.00052975
                     98,                0.83778,                0.46208,                0.87318,                 1.3197,                0.62138,                0.89555,                0.79435,                0.57355,                0.64056,                0.36386,                 1.0862,                0.57685,                0.95099,                 1.5581,                0.81086,                0.96003,              0.0005248,              0.0005248,              0.0005248
                     99,                 0.8442,                0.46371,                0.87324,                 1.3384,                0.61715,                 0.8937,                0.81306,                0.57494,                0.64841,                 0.3653,                 1.0969,                0.56122,                0.95824,                 1.5795,                0.76543,                0.97304,             0.00051985,             0.00051985,             0.00051985
                    100,                0.83804,                 0.4558,                0.87214,                 1.3252,                0.61382,                0.89367,                0.81001,                0.57116,                0.64722,                0.36552,                 1.0809,                0.55625,                0.95518,                 1.5672,                0.78028,                 0.9695,              0.0005149,              0.0005149,              0.0005149
                    101,                0.83525,                0.45058,                0.86956,                  1.334,                0.60864,                0.89259,                0.80599,                0.58585,                0.65262,                0.36112,                 1.0773,                0.56394,                0.95402,                 1.5731,                0.78944,                0.97123,             0.00050995,             0.00050995,             0.00050995
