                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     86,                 1.0549,                0.60093,                0.92071,                 1.5816,                0.87207,                0.93618,                0.73599,                 0.5242,                0.57955,                0.31229,                 1.1918,                0.67195,                0.97859,                 1.5809,                0.95577,                0.97894,             0.00097386,             0.00097386,             0.00097386
                     87,                 1.0505,                0.60572,                0.92454,                 1.5444,                 0.8598,                0.93896,                0.71175,                0.52658,                0.58592,                0.31404,                 1.1797,                0.65748,                0.97766,                 1.6135,                0.90789,                0.98663,             0.00096561,             0.00096561,             0.00096561
                     88,                  1.044,                0.59444,                0.91799,                 1.5588,                0.86024,                   0.94,                0.75511,                0.52097,                0.58652,                0.31567,                 1.1803,                0.66427,                0.98113,                 1.6005,                0.92578,                0.99092,             0.00095736,             0.00095736,             0.00095736
                     89,                 1.0393,                0.59691,                0.92182,                 1.5505,                0.85358,                0.94612,                0.73822,                0.52172,                 0.5773,                0.31653,                 1.1678,                0.66515,                0.97472,                  1.592,                0.92144,                0.98577,             0.00094911,             0.00094911,             0.00094911
                     90,                 1.0262,                0.58717,                0.91785,                 1.4949,                0.83741,                0.93958,                0.74644,                0.53058,                0.58545,                0.31919,                 1.1761,                0.65644,                0.98204,                 1.5925,                0.90261,                0.98858,             0.00094085,             0.00094085,             0.00094085
                     91,                 1.0348,                0.58926,                0.92571,                 1.5604,                0.85095,                0.94069,                0.72313,                0.53833,                0.58866,                0.32047,                 1.1741,                0.65151,                 0.9757,                 1.5985,                0.89846,                0.98426,              0.0009326,              0.0009326,              0.0009326
                     92,                 1.0596,                0.60329,                0.91799,                 1.6015,                0.86704,                0.93992,                0.73397,                0.53583,                0.58942,                0.32052,                 1.1686,                0.64998,                0.97252,                 1.5887,                 0.8977,                0.98163,             0.00092435,             0.00092435,             0.00092435
                     93,                 1.0216,                0.58027,                0.92305,                 1.5098,                0.82986,                0.94319,                0.73568,                0.53947,                0.59893,                 0.3212,                 1.1646,                0.65221,                 0.9751,                 1.5825,                0.90646,                0.98398,              0.0009161,              0.0009161,              0.0009161
                     94,                 1.0128,                0.58412,                0.91523,                 1.5101,                0.83384,                0.93948,                0.76989,                0.52094,                0.59252,                0.32589,                 1.1783,                 0.6412,                 0.9806,                 1.6021,                0.87531,                0.99283,             0.00090785,             0.00090785,             0.00090785
                     95,                 1.0145,                0.57934,                0.91419,                 1.5065,                0.82841,                0.93468,                0.74365,                0.52011,                0.58177,                0.32146,                 1.1745,                0.64897,                0.98122,                 1.5852,                0.90073,                0.98375,              0.0008996,              0.0008996,              0.0008996
                     96,                 1.0141,                0.57992,                0.91312,                 1.5042,                0.83787,                0.93416,                0.73817,                0.53403,                0.59824,                0.32404,                 1.1689,                0.64696,                0.97818,                 1.5788,                0.89476,                0.98442,             0.00089134,             0.00089134,             0.00089134
                     97,                0.99839,                0.57001,                0.91268,                 1.4863,                  0.807,                0.93528,                0.73653,                0.52917,                0.58546,                0.31797,                  1.167,                 0.6529,                 0.9717,                 1.6019,                 0.8966,                 0.9871,             0.00088309,             0.00088309,             0.00088309
                     98,                 1.0211,                0.58147,                0.91869,                  1.517,                0.84451,                0.94125,                0.74007,                0.52394,                0.59078,                0.31865,                 1.1734,                0.65604,                0.97991,                 1.5778,                0.90301,                 0.9842,             0.00087484,             0.00087484,             0.00087484
                     99,                 1.0105,                0.57922,                0.91361,                   1.51,                0.83388,                0.93465,                 0.7204,                0.54592,                0.59536,                 0.3283,                 1.1571,                 0.6439,                0.97314,                  1.559,                0.88407,                0.98036,             0.00086659,             0.00086659,             0.00086659
                    100,                0.99895,                0.57884,                0.91372,                 1.4932,                0.83098,                 0.9369,                0.73088,                0.52728,                0.58284,                0.32598,                 1.1722,                0.64649,                0.97711,                  1.589,                0.88551,                0.98672,             0.00085834,             0.00085834,             0.00085834
